Date,Q,Julian,Year,Month,Day,Season,DecYear,waterYear,Qb,Qq,FNConc,FNFlux,Conc,Flux
9/25/2005,0.509703235,56880,2005,9,269,summer,2005.732192,2005,0.254085292,0.265617942,0.118709336,6.707018088,0.194698372,8.57419691
9/26/2005,0.62297062,56881,2005,9,270,summer,2005.734932,2005,0.257392475,0.375578146,0.129730869,9.495948776,0.218522369,11.76189258
9/27/2005,0.368119003,56882,2005,9,271,summer,2005.737671,2005,0.260770545,0.117348458,0.11613044,6.665573495,0.141645111,4.505091009
9/28/2005,0.339802156,56883,2005,9,272,summer,2005.740411,2005,0.263761469,0.086040687,0.106195642,5.413377782,0.125833323,3.694328749
9/29/2005,0.368119003,56884,2005,9,273,summer,2005.743151,2005,0.266353824,0.111765178,0.114734176,7.808471342,0.137902232,4.386046925
9/30/2005,0.339802156,56885,2005,9,274,summer,2005.74589,2005,0.26855213,0.081250026,0.106480965,5.626208746,0.12192821,3.579678896
10/1/2005,0.31148531,56886,2005,10,275,fall,2005.74863,2006,0.270394304,0.051091006,0.102013193,5.547740603,0.103047682,2.773253301
10/2/2005,0.302990256,56887,2005,10,276,fall,2005.75137,2006,0.271966966,0.041023291,0.101509064,5.303188488,0.095193081,2.491998566
10/3/2005,0.302990256,56888,2005,10,277,fall,2005.75411,2006,0.273338057,0.039652199,0.105833614,5.754782642,0.093434604,2.445964536
10/4/2005,0.294495202,56889,2005,10,278,fall,2005.756849,2006,0.274541746,0.029953456,0.117215856,7.297779782,0.081790163,2.081100448
10/5/2005,0.288831833,56890,2005,10,279,fall,2005.759589,2006,0.275619791,0.023212042,0.110472565,5.886511478,0.07385193,1.842980108
10/6/2005,0.317148679,56891,2005,10,280,fall,2005.762329,2006,0.276607269,0.050541411,0.114956042,7.071218569,0.099284042,2.720546171
10/7/2005,0.300158572,56892,2005,10,281,fall,2005.765068,2006,0.277513426,0.032645146,0.105609097,5.576688457,0.084658743,2.195514504
10/8/2005,0.297326887,56893,2005,10,282,fall,2005.767808,2006,0.278337031,0.028989855,0.109005901,6.779329686,0.077862017,2.000200692
10/9/2005,0.297326887,56894,2005,10,283,fall,2005.770548,2006,0.279078635,0.028248252,0.094840365,4.693178002,0.076428145,1.963365917
10/10/2005,0.297326887,56895,2005,10,284,fall,2005.773288,2006,0.279740074,0.027586813,0.089260675,4.044436839,0.075090779,1.929010265
10/11/2005,0.297326887,56896,2005,10,285,fall,2005.776027,2006,0.28032306,0.027003827,0.087484763,3.985407019,0.073851464,1.897173428
10/12/2005,0.300158572,56897,2005,10,286,fall,2005.778767,2006,0.28082884,0.029329731,0.084160018,3.82040677,0.077910847,2.020516579
10/13/2005,0.300158572,56898,2005,10,287,fall,2005.781507,2006,0.28125788,0.028900692,0.093324131,4.659991812,0.076823171,1.992309112
10/14/2005,0.297326887,56899,2005,10,288,fall,2005.784247,2006,0.28161005,0.025716837,0.100351333,5.960888531,0.070749021,1.817474646
10/15/2005,0.297326887,56900,2005,10,289,fall,2005.786986,2006,0.281885283,0.025441604,0.096863573,5.552429276,0.06992027,1.796184831
10/16/2005,0.294495202,56901,2005,10,290,fall,2005.789726,2006,0.282084055,0.022411148,0.101199911,5.643896377,0.065977271,1.678751128
10/17/2005,0.288831833,56902,2005,10,291,fall,2005.792466,2006,0.282215921,0.016615912,0.094879182,4.880421097,0.056960262,1.421447336
10/18/2005,0.288831833,56903,2005,10,292,fall,2005.795205,2006,0.282298947,0.016532886,0.098095742,5.867625434,0.05645546,1.408849986
10/19/2005,0.282885295,56904,2005,10,293,fall,2005.797945,2006,0.282351285,0.01053401,0.089559078,4.690598079,0.048114854,1.175989067
10/20/2005,0.288831833,56905,2005,10,294,fall,2005.800685,2006,0.282399698,0.016432135,0.086421095,4.185130652,0.055547025,1.386179912
10/21/2005,0.297326887,56906,2005,10,295,fall,2005.803425,2006,0.282480886,0.024846001,0.085608173,4.072429015,0.066442268,1.706838277
10/22/2005,0.297326887,56907,2005,10,296,fall,2005.806164,2006,0.282621915,0.024704972,0.087008891,4.394955003,0.065811262,1.690628331
10/23/2005,0.300158572,56908,2005,10,297,fall,2005.808904,2006,0.282829281,0.027329291,0.104036513,8.631273533,0.068193572,1.768511671
10/24/2005,0.297326887,56909,2005,10,298,fall,2005.811644,2006,0.283096221,0.024230666,0.109973568,7.984735626,0.064293438,1.651636883
10/25/2005,0.300158572,56910,2005,10,299,fall,2005.814384,2006,0.283412634,0.026745938,0.10317746,7.298400645,0.06656683,1.726324239
10/26/2005,0.305821941,56911,2005,10,300,fall,2005.817123,2006,0.283781542,0.032040399,0.119165344,19.33530147,0.072768704,1.922768618
10/27/2005,0.294495202,56912,2005,10,301,fall,2005.819863,2006,0.284197274,0.020297928,0.107137352,10.22181523,0.058123417,1.478914629
10/28/2005,0.291663518,56913,2005,10,302,fall,2005.822603,2006,0.284622857,0.017040661,0.09303551,6.004725979,0.053432004,1.346471972
10/29/2005,0.291663518,56914,2005,10,303,fall,2005.825342,2006,0.285030582,0.016632936,0.087447427,5.111228805,0.052407254,1.320648549
10/30/2005,0.300158572,56915,2005,10,304,fall,2005.828082,2006,0.285428698,0.024729874,0.106177676,12.53661757,0.061805769,1.602852309
10/31/2005,0.319980364,56916,2005,10,305,fall,2005.830822,2006,0.28586812,0.044112244,0.088695172,5.488985684,0.080554915,2.227045618
11/1/2005,0.31148531,56917,2005,11,306,fall,2005.833562,2006,0.286396161,0.035089149,0.091790278,5.629208918,0.072224763,1.943736721
11/2/2005,0.305821941,56918,2005,11,307,fall,2005.836301,2006,0.286993075,0.028828866,0.096897294,6.753481303,0.065363508,1.727101009
11/3/2005,0.305821941,56919,2005,11,308,fall,2005.839041,2006,0.287617686,0.028204255,0.091578737,5.731175257,0.064094001,1.69355679
11/4/2005,0.305821941,56920,2005,11,309,fall,2005.841781,2006,0.288254517,0.027567424,0.095156682,18.31092407,0.062261931,1.64514798
11/5/2005,0.35396058,56921,2005,11,310,fall,2005.844521,2006,0.288965918,0.074994662,0.083453807,5.792074028,0.101041809,3.090080203
11/6/2005,1.047723316,56922,2005,11,311,fall,2005.84726,2006,0.290848114,0.766875202,0.091839247,5.958113699,0.233197058,21.10976594
11/7/2005,0.574831981,56923,2005,11,312,fall,2005.85,2006,0.294394354,0.290437628,0.084097932,4.54303929,0.171182642,8.501868628
11/8/2005,0.419089326,56924,2005,11,313,fall,2005.85274,2006,0.2982794,0.130809926,0.081113075,4.515412753,0.130770199,4.735099681
11/9/2005,0.379445741,56925,2005,11,314,fall,2005.855479,2006,0.30170915,0.087736591,0.087184189,7.825530682,0.108738692,3.564901456
11/10/2005,0.356792264,56926,2005,11,315,fall,2005.858219,2006,0.304714634,0.06207763,0.091814951,8.528830899,0.085557959,2.6374825
11/11/2005,0.34829721,56927,2005,11,316,fall,2005.860959,2006,0.307385661,0.050911549,0.084742035,5.220613322,0.076172221,2.292241419
11/12/2005,0.342633841,56928,2005,11,317,fall,2005.863699,2006,0.309803597,0.042830244,0.081439929,4.656721815,0.068678981,2.033142597
11/13/2005,0.370950687,56929,2005,11,318,fall,2005.866438,2006,0.312011665,0.068939022,0.080257788,4.496266026,0.091418744,2.929983497
11/14/2005,0.34829721,56930,2005,11,319,fall,2005.869178,2006,0.314026859,0.044270352,0.083177184,4.847309636,0.068151329,2.050869686
11/15/2005,0.407762588,56931,2005,11,320,fall,2005.871918,2006,0.315852406,0.101910181,0.080320365,4.395978422,0.110791592,3.90326395
11/16/2005,0.699426105,56932,2005,11,321,fall,2005.874658,2006,0.317466523,0.391959582,0.078393303,4.194514185,0.180270446,10.89381796
11/17/2005,0.467227965,56933,2005,11,322,fall,2005.877397,2006,0.31880308,0.158424885,0.078590004,4.566971204,0.142346902,5.746330388
11/18/2005,0.393604165,56934,2005,11,323,fall,2005.880137,2006,0.319790593,0.083813572,0.091176583,7.77118109,0.09822319,3.3403153
11/19/2005,0.373782372,56935,2005,11,324,fall,2005.882877,2006,0.320412615,0.063369757,0.076828945,4.550357758,0.083087889,2.683306505
11/20/2005,0.368119003,56936,2005,11,325,fall,2005.885616,2006,0.320704375,0.057414628,0.080816035,4.656062915,0.077717475,2.471841735
11/21/2005,0.35396058,56937,2005,11,326,fall,2005.888356,2006,0.319359252,0.044601327,0.083131334,6.665360174,0.065193888,1.993772139
11/22/2005,0.339802156,56938,2005,11,327,fall,2005.891096,2006,0.317127729,0.032674427,0.072962756,4.246915633,0.054921446,1.612433583
11/23/2005,0.345465526,56939,2005,11,328,fall,2005.893836,2006,0.315280652,0.040184873,0.096803163,11.6737728,0.061705151,1.841788999
11/24/2005,0.314316995,56940,2005,11,329,fall,2005.896575,2006,0.314316995,0.01,0.081594354,5.88196364,0.036850919,1.000759975
11/25/2005,0.356792264,56941,2005,11,330,fall,2005.899315,2006,0.314376726,0.052415539,0.076279318,4.572547089,0.071621451,2.207863839
11/26/2005,0.319980364,56942,2005,11,331,fall,2005.902055,2006,0.314554923,0.015425441,0.083124,5.866314914,0.039898524,1.103046689
11/27/2005,0.387940795,56943,2005,11,332,fall,2005.904795,2006,0.314885247,0.083055549,0.098134805,9.652076862,0.096702445,3.241280748
11/28/2005,0.58615872,56944,2005,11,333,fall,2005.907534,2006,0.31552284,0.28063588,0.106820583,9.307425027,0.163842797,8.297673188
11/29/2005,0.557841873,56945,2005,11,334,fall,2005.910274,2006,0.31629572,0.251546153,0.100660768,8.418004325,0.160314837,7.726780442
11/30/2005,0.433247749,56946,2005,11,335,fall,2005.913014,2006,0.31686975,0.126377999,0.093645996,6.213091723,0.126901455,4.750252124
12/1/2005,0.39077248,56947,2005,12,336,fall,2005.915753,2006,0.31718239,0.08359009,0.091117329,6.135215724,0.095640917,3.229099616
12/2/2005,0.368119003,56948,2005,12,337,fall,2005.918493,2006,0.315609398,0.062509605,0.080318088,4.598064928,0.080089108,2.547272668
12/3/2005,0.339802156,56949,2005,12,338,fall,2005.921233,2006,0.31256726,0.037234897,0.072507796,3.869907762,0.057095181,1.676252079
12/4/2005,0.319980364,56950,2005,12,339,fall,2005.923973,2006,0.311162611,0.018817753,0.078039196,5.662149965,0.041626648,1.15082294
12/5/2005,0.339802156,56951,2005,12,340,fall,2005.926712,2006,0.310417523,0.039384633,0.074406314,4.381371725,0.05907745,1.734449307
12/6/2005,0.339802156,56952,2005,12,341,fall,2005.929452,2006,0.30952388,0.040278276,0.071150776,3.833571499,0.059877074,1.75792541
12/7/2005,0.376614057,56953,2005,12,342,fall,2005.932192,2006,0.308390148,0.078223909,0.06930199,3.753541153,0.093589877,3.045363541
12/8/2005,0.399267534,56954,2005,12,343,fall,2005.934932,2006,0.306863066,0.102404468,0.067592252,3.525538612,0.109708309,3.784576249
12/9/2005,0.42758438,56955,2005,12,344,fall,2005.937671,2006,0.304765454,0.132818926,0.066514157,3.211791276,0.124887876,4.613769073
12/10/2005,0.42758438,56956,2005,12,345,fall,2005.940411,2006,0.30196402,0.13562036,0.080086081,5.300403944,0.126630458,4.67814578
12/11/2005,0.407762588,56957,2005,12,346,fall,2005.943151,2006,0.298428813,0.119333774,0.074365558,3.983518435,0.120965821,4.26170906
12/12/2005,0.342633841,56958,2005,12,347,fall,2005.94589,2006,0.294611899,0.058021942,0.073712637,3.772100796,0.079071773,2.340806292
12/13/2005,0.322812049,56959,2005,12,348,fall,2005.94863,2006,0.291521814,0.041290234,0.075907137,4.177560877,0.064237651,1.79164983
12/14/2005,0.317148679,56960,2005,12,349,fall,2005.95137,2006,0.289214364,0.037934315,0.101466535,13.4313375,0.061446444,1.683733702
12/15/2005,0.322812049,56961,2005,12,350,fall,2005.95411,2006,0.28694081,0.045871238,0.10762746,8.510710473,0.069640401,1.942337716
12/16/2005,0.319980364,56962,2005,12,351,fall,2005.956849,2006,0.284462035,0.045518329,0.103007747,7.609785798,0.069965582,1.934289702
12/17/2005,0.283168464,56963,2005,12,352,fall,2005.959589,2006,0.283168464,0.01,0.081426936,4.733772529,0.034068259,0.833505685
12/18/2005,0.31148531,56964,2005,12,353,fall,2005.962329,2006,0.283208284,0.038277026,0.074534325,3.86682024,0.062662742,1.68640045
12/19/2005,0.345465526,56965,2005,12,354,fall,2005.965068,2006,0.283409378,0.072056148,0.071542266,3.532654897,0.095582297,2.852961573
12/20/2005,0.382277426,56966,2005,12,355,fall,2005.967808,2006,0.283934487,0.108342939,0.071409078,3.42078931,0.115802012,3.824797989
12/21/2005,0.402099218,56967,2005,12,356,fall,2005.970548,2006,0.28491307,0.127186149,0.076474472,3.987111816,0.123564902,4.292814281
12/22/2005,0.413425957,56968,2005,12,357,fall,2005.973288,2006,0.286397596,0.137028361,0.079071853,4.242359062,0.12688706,4.532406119
12/23/2005,0.382277426,56969,2005,12,358,fall,2005.976027,2006,0.288322597,0.103954829,0.087448516,5.440153271,0.111437805,3.680653578
12/24/2005,0.328475418,56970,2005,12,359,fall,2005.978767,2006,0.290466316,0.048009102,0.079846671,4.568330744,0.069863985,1.982759189
12/25/2005,0.319980364,56971,2005,12,360,fall,2005.981507,2006,0.292578049,0.037402315,0.085778199,5.857759981,0.058495089,1.617172977
12/26/2005,0.319980364,56972,2005,12,361,fall,2005.984247,2006,0.294550985,0.035429379,0.092552611,7.304770134,0.055935158,1.546400364
12/27/2005,0.325643733,56973,2005,12,362,fall,2005.986986,2006,0.296390083,0.039253651,0.098531308,7.288429219,0.059194075,1.665461925
12/28/2005,0.339802156,56974,2005,12,363,fall,2005.989726,2006,0.298140159,0.051661998,0.108161864,9.868971725,0.070611881,2.073087596
12/29/2005,0.342633841,56975,2005,12,364,fall,2005.992466,2006,0.299855988,0.052777853,0.089473872,5.331753161,0.071090174,2.104522506
12/30/2005,0.342633841,56976,2005,12,365,fall,2005.995205,2006,0.301560738,0.051073103,0.080395105,4.315299378,0.068818028,2.037258879
12/31/2005,0.351128895,56977,2005,12,366,fall,2005.997945,2006,0.303262347,0.057866548,0.095950209,7.952898052,0.074984878,2.274856469
1/1/2006,0.351128895,56978,2006,1,1,fall,2006.000685,2006,0.304975589,0.056153306,0.097843276,7.997766632,0.07282534,2.209341406
1/2/2006,0.821188545,56979,2006,1,2,fall,2006.003425,2006,0.307362116,0.523826429,0.098173328,7.178180139,0.194332803,13.78804654
1/3/2006,1.163822386,56980,2006,1,3,fall,2006.006164,2006,0.311931727,0.861890659,0.086671162,4.80518717,0.253242326,25.46459317
1/4/2006,0.869327184,56981,2006,1,4,fall,2006.008904,2006,0.317706283,0.5616209,0.097876232,9.451582861,0.214994747,16.14822724
1/5/2006,0.696594421,56982,2006,1,5,fall,2006.011644,2006,0.322759494,0.383834927,0.098676507,9.826444096,0.180902537,10.88775628
1/6/2006,0.54934682,56983,2006,1,6,fall,2006.014384,2006,0.326955601,0.232391219,0.080437354,4.549223958,0.158202883,7.508872843
1/7/2006,0.481386388,56984,2006,1,7,fall,2006.017123,2006,0.330241844,0.161144544,0.096303825,8.299113259,0.129903258,5.402908245
1/8/2006,0.447406173,56985,2006,1,8,fall,2006.019863,2006,0.332664451,0.124741721,0.10130424,11.175243,0.110781527,4.282358907
1/9/2006,0.424752696,56986,2006,1,9,fall,2006.022603,2006,0.334372085,0.100380611,0.112754966,11.16837811,0.099361766,3.646440986
1/10/2006,0.396435849,56987,2006,1,10,fall,2006.025342,2006,0.335538716,0.070897133,0.113628361,8.819487649,0.079541232,2.724450857
1/11/2006,0.393604165,56988,2006,1,11,fall,2006.028082,2006,0.336296283,0.067307881,0.11190495,8.382982018,0.076389725,2.597815912
1/12/2006,0.39077248,56989,2006,1,12,fall,2006.030822,2006,0.336705356,0.064067124,0.097370719,5.652907346,0.07337397,2.477306435
1/13/2006,0.385109111,56990,2006,1,13,fall,2006.033562,2006,0.335880998,0.059228112,0.092499436,6.269907161,0.068567245,2.281467221
1/14/2006,0.365287318,56991,2006,1,14,fall,2006.036301,2006,0.332693116,0.042594202,0.083137654,4.524731325,0.054648373,1.724747702
1/15/2006,0.359623949,56992,2006,1,15,fall,2006.039041,2006,0.330279939,0.03934401,0.073275842,3.423790513,0.051650844,1.604869685
1/16/2006,0.362455634,56993,2006,1,16,fall,2006.041781,2006,0.32789639,0.044559244,0.070754796,3.244228245,0.057183996,1.790783564
1/17/2006,0.35396058,56994,2006,1,17,fall,2006.044521,2006,0.325549176,0.038411404,0.092883022,8.837768779,0.051242166,1.567097857
1/18/2006,0.339802156,56995,2006,1,18,fall,2006.04726,2006,0.323819539,0.025982618,0.119303807,20.98722742,0.042381217,1.244266169
1/19/2006,0.345465526,56996,2006,1,19,fall,2006.05,2006,0.322515041,0.032950485,0.116844216,16.85144662,0.048590416,1.450337495
1/20/2006,0.342633841,56997,2006,1,20,fall,2006.05274,2006,0.321083894,0.031549947,0.12781642,23.49918066,0.047442667,1.404472023
1/21/2006,0.336970472,56998,2006,1,21,fall,2006.055479,2006,0.319660117,0.027310355,0.111990968,13.33203778,0.043914643,1.278541828
1/22/2006,0.336970472,56999,2006,1,22,fall,2006.058219,2006,0.318256574,0.028713898,0.166940238,43.11239862,0.045266943,1.317913048
1/23/2006,0.334138787,57000,2006,1,23,fall,2006.060959,2006,0.316854029,0.027284758,0.137427851,15.62360393,0.044247362,1.277403243
1/24/2006,0.331307103,57001,2006,1,24,fall,2006.063699,2006,0.31556736,0.025739742,0.126537888,9.080842337,0.043168674,1.235700424
1/25/2006,0.322812049,57002,2006,1,25,fall,2006.066438,2006,0.314635559,0.018176489,0.116161432,7.65019158,0.037941011,1.058211269
1/26/2006,0.314316995,57003,2006,1,26,fall,2006.069178,2006,0.314316995,0.01,0.107055502,6.470174877,0.032482678,0.882131697
1/27/2006,0.317148679,57004,2006,1,27,fall,2006.071918,2006,0.314320977,0.012827703,0.096109136,5.421639497,0.03476116,0.952512994
1/28/2006,0.356792264,57005,2006,1,28,fall,2006.074658,2006,0.314392056,0.052400208,0.095675512,5.0691159,0.068703897,2.117924849
1/29/2006,0.690931051,57006,2006,1,29,fall,2006.077397,2006,0.315105509,0.385825542,0.119342205,18.84617827,0.186623522,11.14076042
1/30/2006,0.637129043,57007,2006,1,30,fall,2006.080137,2006,0.316647206,0.330481838,0.109862363,12.54183128,0.179748727,9.894798834
1/31/2006,0.489881442,57008,2006,1,31,fall,2006.082877,2006,0.318295482,0.181585961,0.095969608,5.360789898,0.13899045,5.882875946
2/1/2006,0.438911119,57009,2006,2,32,spring,2006.085616,2006,0.319629414,0.129281705,0.095785762,4.88906375,0.117655923,4.461738563
2/2/2006,0.410594272,57010,2006,2,33,spring,2006.088356,2006,0.320607277,0.099986996,0.093935948,4.78152534,0.104474836,3.706280871
2/3/2006,0.413425957,57011,2006,2,34,spring,2006.091096,2006,0.321210709,0.102215248,0.10933487,6.187014683,0.105469737,3.767379305
2/4/2006,0.402099218,57012,2006,2,35,spring,2006.093836,2006,0.321428806,0.090670412,0.106606641,5.942257647,0.099658818,3.462284101
2/5/2006,0.379445741,57013,2006,2,36,spring,2006.096575,2006,0.316761612,0.072684129,0.102821795,5.421769909,0.090393078,2.96345681
2/6/2006,0.345465526,57014,2006,2,37,spring,2006.099315,2006,0.313056691,0.042408834,0.119664799,18.18888648,0.058492787,1.745905669
2/7/2006,0.342633841,57015,2006,2,38,spring,2006.102055,2006,0.310543746,0.042090095,0.135242294,59.38773069,0.058750137,1.739213424
2/8/2006,0.336970472,57016,2006,2,39,spring,2006.104795,2006,0.308171443,0.038799029,0.137390365,22.37828229,0.055852104,1.626092046
2/9/2006,0.331307103,57017,2006,2,40,spring,2006.107534,2006,0.306065982,0.03524112,0.14621037,13.33643193,0.055386295,1.585429024
2/10/2006,0.336970472,57018,2006,2,41,spring,2006.110274,2006,0.304010795,0.042959677,0.192431089,73.54525203,0.061889669,1.80187123
2/11/2006,0.328475418,57019,2006,2,42,spring,2006.113014,2006,0.301903769,0.036571649,0.198839525,64.2043905,0.058108581,1.649137577
2/12/2006,0.325643733,57020,2006,2,43,spring,2006.115753,2006,0.299864109,0.035779624,0.176238587,24.43124352,0.057941329,1.630215122
2/13/2006,0.31148531,57021,2006,2,44,spring,2006.118493,2006,0.298347859,0.023137451,0.162908091,15.81145557,0.046265041,1.245100098
2/14/2006,0.314316995,57022,2006,2,45,spring,2006.121233,2006,0.297278356,0.027038639,0.176765859,51.86678123,0.050307277,1.366194127
2/15/2006,0.31148531,57023,2006,2,46,spring,2006.123973,2006,0.296122136,0.025363174,0.151798694,33.16971099,0.04938052,1.328944893
2/16/2006,0.302990256,57024,2006,2,47,spring,2006.126712,2006,0.295220867,0.017769389,0.136641341,14.13756474,0.043555469,1.140210669
2/17/2006,0.31148531,57025,2006,2,48,spring,2006.129452,2006,0.294578002,0.026907308,0.142259648,15.64819566,0.051905525,1.396898648
2/18/2006,0.322812049,57026,2006,2,49,spring,2006.132192,2006,0.293828017,0.038984032,0.176664763,35.75212315,0.065674895,1.831735934
2/19/2006,0.362455634,57027,2006,2,50,spring,2006.134932,2006,0.292858728,0.079596905,0.228869583,63.00381777,0.108028121,3.383026649
2/20/2006,0.376614057,57028,2006,2,51,spring,2006.137671,2006,0.29150496,0.095109097,0.298852551,147.8019444,0.115630027,3.762537994
2/21/2006,0.368119003,57029,2006,2,52,spring,2006.140411,2006,0.289668076,0.088450927,0.306359793,138.1628023,0.114194638,3.632015484
2/22/2006,0.345465526,57030,2006,2,53,spring,2006.143151,2006,0.287375649,0.068089876,0.225944716,48.81050562,0.104014771,3.104655929
2/23/2006,0.319980364,57031,2006,2,54,spring,2006.14589,2006,0.284753322,0.045227042,0.215898352,33.94087634,0.079785982,2.205787469
2/24/2006,0.286000148,57032,2006,2,55,spring,2006.14863,2006,0.283274652,0.012725496,0.193142685,28.60181581,0.043165623,1.066640366
2/25/2006,0.283168464,57033,2006,2,56,spring,2006.15137,2006,0.283168464,0.01,0.183331997,55.10950887,0.042511269,1.040070314
2/26/2006,0.283168464,57034,2006,2,57,spring,2006.15411,2006,0.283168464,0.01,0.201788555,39.11631498,0.042863005,1.048675791
2/27/2006,0.300158572,57035,2006,2,58,spring,2006.156849,2006,0.283192356,0.026966215,0.219811477,58.82997468,0.059704014,1.548346031
2/28/2006,0.297326887,57036,2006,2,59,spring,2006.159589,2006,0.283280359,0.024046527,0.195803636,27.83098657,0.056877728,1.461134394
3/1/2006,0.300158572,57037,2006,3,61,spring,2006.162329,2006,0.283442633,0.026715938,0.196689729,31.95256752,0.060498393,1.568947204
3/2/2006,0.305821941,57038,2006,3,62,spring,2006.165068,2006,0.283679488,0.032142453,0.197359908,58.21491077,0.069120562,1.826373684
3/3/2006,0.300158572,57039,2006,3,63,spring,2006.167808,2006,0.28399077,0.026167802,0.180004057,33.48518855,0.060861243,1.578357255
3/4/2006,0.297326887,57040,2006,3,64,spring,2006.170548,2006,0.284352036,0.022974851,0.143800584,13.5913387,0.057732988,1.483105218
3/5/2006,0.300158572,57041,2006,3,65,spring,2006.173288,2006,0.284742093,0.025416479,0.18539731,30.60196784,0.060936822,1.580317298
3/6/2006,0.305821941,57042,2006,3,66,spring,2006.176027,2006,0.285166534,0.030655406,0.219217566,52.58459311,0.069508014,1.836611354
3/7/2006,0.308653625,57043,2006,3,67,spring,2006.178767,2006,0.285641902,0.033011724,0.255483386,102.2940849,0.072644162,1.937250777
3/8/2006,0.373782372,57044,2006,3,68,spring,2006.181507,2006,0.286265684,0.097516688,0.265154223,87.92357877,0.123485894,3.987951872
3/9/2006,1.05621837,57045,2006,3,69,spring,2006.184247,2006,0.288159778,0.778058592,0.271275004,74.58888183,0.276443692,25.22749584
3/10/2006,0.784376644,57046,2006,3,70,spring,2006.186986,2006,0.292758788,0.501617856,0.26969786,94.5078363,0.221124709,14.98565298
3/11/2006,0.70225779,57047,2006,3,71,spring,2006.189726,2006,0.299725965,0.412531825,0.292898305,141.303966,0.182607341,11.07971378
3/12/2006,0.668277574,57048,2006,3,72,spring,2006.192466,2006,0.308019192,0.370258383,0.300076158,101.899759,0.179142034,10.34351459
3/13/2006,1.602733504,57049,2006,3,73,spring,2006.195205,2006,0.317687247,1.295046257,0.265025075,82.95605388,0.42219053,58.46332962
3/14/2006,0.93445593,57050,2006,3,74,spring,2006.197945,2006,0.327666843,0.616789088,0.274442727,75.65143025,0.222398695,17.95580174
3/15/2006,0.642792413,57051,2006,3,75,spring,2006.200685,2006,0.336452305,0.316340108,0.237708341,71.60199193,0.160342002,8.904956151
3/16/2006,0.580495351,57052,2006,3,76,spring,2006.203425,2006,0.343941837,0.246553513,0.223163678,41.26598565,0.151106131,7.578697514
3/17/2006,0.529525027,57053,2006,3,77,spring,2006.206164,2006,0.350181359,0.189343668,0.17982041,21.69393163,0.134608316,6.158460008
3/18/2006,0.50687155,57054,2006,3,78,spring,2006.208904,2006,0.355322008,0.161549542,0.153833664,15.00253187,0.123626479,5.414061175
3/19/2006,0.481386388,57055,2006,3,79,spring,2006.211644,2006,0.359545377,0.131841011,0.159265399,19.78454555,0.111494264,4.637245335
3/20/2006,0.46439628,57056,2006,3,80,spring,2006.214384,2006,0.363014907,0.111381374,0.154614969,19.43664396,0.103168942,4.139533967
3/21/2006,0.447406173,57057,2006,3,81,spring,2006.217123,2006,0.365867928,0.091538245,0.141983866,15.27899235,0.095286916,3.683400856
3/22/2006,0.430416065,57058,2006,3,82,spring,2006.219863,2006,0.368225108,0.072190956,0.155566897,21.93014426,0.085650731,3.185174913
3/23/2006,0.424752696,57059,2006,3,83,spring,2006.222603,2006,0.370186881,0.064565815,0.158445621,20.23904348,0.078444782,2.878816263
3/24/2006,0.413425957,57060,2006,3,84,spring,2006.225342,2006,0.371825444,0.051600513,0.179773744,32.64625437,0.063141713,2.255422143
3/25/2006,0.410594272,57061,2006,3,85,spring,2006.228082,2006,0.373198116,0.047396156,0.188865242,54.03794505,0.058542908,2.07682985
3/26/2006,0.404930903,57062,2006,3,86,spring,2006.230822,2006,0.374347684,0.040583219,0.176866147,45.26519736,0.059431148,2.079259941
3/27/2006,0.396435849,57063,2006,3,87,spring,2006.233562,2006,0.375315579,0.031120271,0.160220384,25.73467799,0.052390168,1.794471037
3/28/2006,0.396435849,57064,2006,3,88,spring,2006.236301,2006,0.376142124,0.030293725,0.1674397,26.88028968,0.052054282,1.782966244
3/29/2006,0.39077248,57065,2006,3,89,spring,2006.239041,2006,0.376853871,0.023918609,0.162085632,32.95381742,0.047855081,1.615718756
3/30/2006,0.385109111,57066,2006,3,90,spring,2006.241781,2006,0.377480978,0.017628133,0.163355412,32.84889097,0.042596387,1.417327786
3/31/2006,0.436079434,57067,2006,3,91,spring,2006.244521,2006,0.378124765,0.067954669,0.210869996,66.80478086,0.076519427,2.883042598
4/1/2006,0.424752696,57068,2006,4,92,spring,2006.24726,2006,0.378913995,0.0558387,0.172178197,25.93213774,0.069942634,2.566799051
4/2/2006,0.438911119,57069,2006,4,93,spring,2006.25,2006,0.379882961,0.069028158,0.127516139,11.42640791,0.078255252,2.967589456
4/3/2006,0.993921308,57070,2006,4,94,spring,2006.25274,2006,0.381804639,0.622116669,0.134559686,15.53577037,0.210858028,18.10739119
4/4/2006,0.744733059,57071,2006,4,95,spring,2006.255479,2006,0.385761127,0.368971933,0.131268073,13.75779298,0.163149321,10.4978327
4/5/2006,0.555010189,57072,2006,4,96,spring,2006.258219,2006,0.391249237,0.173760952,0.110609954,9.037350605,0.133444988,6.399071521
4/6/2006,0.489881442,57073,2006,4,97,spring,2006.260959,2006,0.397041367,0.102840075,0.111239239,9.142033596,0.10429647,4.414427012
4/7/2006,2.88831833,57074,2006,4,98,spring,2006.263699,2006,0.405658265,2.492660065,0.127003603,14.95500853,0.661279431,165.0227472
4/8/2006,1.687684044,57075,2006,4,99,spring,2006.266438,2006,0.41650717,1.281176874,0.131132441,13.66126408,0.324788381,47.35931053
